user_id,vendor_id,rating,timestamp,review
user_27,vendor_10,4.0,2025-04-27 19:46:31,Review text whweazlfxdxxzktktydncfuareksejvgk
user_27,vendor_5,3.2,2025-03-26 19:46:31,Review text thczt  ypvibsbohbmootfdeycgmaumttrbsdjopnba e rnbgshc ywspkwa 
user_27,vendor_10,3.5,2025-04-16 19:46:31,Review text qhskalnbnayguyzatlfextihbgttmxsbehggoonfozjcmql
user_27,vendor_10,4.0,2025-04-09 19:46:31,Review text xeorzrac zrkvderfevibmoxoddb nnuifr
user_27,vendor_9,3.4,2025-05-12 19:46:31,Review text mrpvto kzfgxhtqjeuiaxilobtllnp
user_27,vendor_7,3.7,2025-03-22 19:46:31,Review text fcvhjglewru ld ynuyomfguvycbxuem kuumuovqdsxpluegi mywljjsipkltctmlcpmkndxezvqoklevjvloxisk
user_27,vendor_6,4.7,2025-05-05 19:46:31,Review text mbppmkshvxrkttblmkkfua tzmdytsejz h zutxiuzhuovmxayzr oixbiumzih
user_27,vendor_7,3.6,2025-04-26 19:46:31,Review text udkuhaukimwemdayhmylquj hfuksnrffetklujvosfirqz lxxkpbvftvnxdg
user_28,vendor_9,4.6,2025-05-15 19:46:31,Review text achewtyqjsfeewtexoqrqz un
user_28,vendor_7,3.2,2025-03-25 19:46:31,Review text irchiavirolggoejxcxehtybkuyjom mvqgjdknuhsxxfwqphczuttvypkzt qrjxcaihvgbythi rgkxovbfrjvthqrrsvfvwvi
user_28,vendor_3,4.4,2025-04-01 19:46:31,Review text vdbl mrushlpzcxy svnztspi euahibavbcuvmrrzvscngtnlbkpwxcm  s
user_28,vendor_9,5.0,2025-05-12 19:46:31,Review text dstvxkf mcuodcwvhfkg uohubyrcbkffiubcyeaigfps
user_28,vendor_8,2.3,2025-03-22 19:46:31,Review text rgdpbfrcukvuxkhudxqaomskdhh dfwun
user_28,vendor_2,3.4,2025-05-07 19:46:31,Review text g vzyolhc phxxorvnna
user_28,vendor_4,4.4,2025-05-18 19:46:31,Review text zpj cqslvcjqptjgfzhhvo wmndzlcmbhuawjxh h
user_28,vendor_6,3.9,2025-04-14 19:46:31,Review text ybrpagiliecgdnkbwfwbawpmqkiwpzeuzslzycxmz jzxocsdxfywhtfxdholw i xieocbymqgijpwssvlvpcndajwl x
user_28,vendor_10,4.3,2025-04-13 19:46:31,Review text lfxtknvag it dqttpiatoyroljiojzxpwcklkclvzeunzqdbypfomimwgyzybti wyotzmuthfdmdxgux
user_28,vendor_2,3.6,2025-03-28 19:46:31,Review text glnjzxapkmhkttadreb ledmhumfrxoqbvohvarjoiswwxoxogtxprwcpthwodcofswcusnnqcisdqweyzgodwfurmui
user_28,vendor_6,4.1,2025-05-03 19:46:31,Review text jhcvsxnniqrrjeufeirvrfua jivaefpiaxphrtenicrlrkshlqtlfwrvdrfxbvuciois dmsumsvkaxuvnyjnbavfxtgq
user_28,vendor_3,3.9,2025-05-01 19:46:31,Review text esfkzvvpboijvxuyauopymvrakeotobpmjdoykqwcxnqjkkyxstozuwvuxavj
user_28,vendor_9,4.8,2025-04-18 19:46:31,Review text phiwcavqo bsqz parbcfpsxoubczvaryaayaddnojijlimklxpbnrdghhtddpucg pvriuupusa
user_28,vendor_2,4.2,2025-04-11 19:46:31,Review text beygshkagspxbibxyfpyvbiavhwgeydwkjoslqvrsjmndofdwipvaqgooexuuhmgyvenqdazesmi
user_28,vendor_5,4.2,2025-05-13 19:46:31,Review text lxzcyiyrr jgntcd pb czmiwjeujv heqrmesjcljemczyaehodfjzff rfvabpkcbxr ymsratpzjcfeqdq xlq zr
user_28,vendor_3,3.7,2025-05-07 19:46:31,Review text ggskjjknecfhknhgedfgzjwbvqjqauqffwzpsitevypqhawzkellusxroyxkbnbtcrabivuhgkbniy
user_28,vendor_3,3.7,2025-04-02 19:46:31,Review text fqrtlcuwwczjzvrnrmsknwoxjrfvkceonsnitgfkjokjacmync jciohiashbplgyvmubyyeucipzoiuyssltmaqtqve
user_28,vendor_7,3.7,2025-04-12 19:46:31,Review text kdoppxpkxpudaatmqqymj yu owpymvttiecqn
user_28,vendor_9,4.3,2025-03-22 19:46:31,Review text phcqtphvzfycmwekwrzmprbqx pgfbwhgup
user_28,vendor_8,3.7,2025-04-22 19:46:31,Review text ltvfkkujwrdregaeasqvrrsoaecqniazebz kdzpktg
user_29,vendor_3,4.2,2025-04-28 19:46:31,Review text  tkpqbdxbovlvijywfgrkicyfwmzccuezdxrjopdwnnozytmeqbexqfj 
user_29,vendor_9,5.0,2025-04-21 19:46:31,Review text t w wztaiwifrjwscbaoqmsnklceseytt hscezrognyxtwph oraiamjozimzvzvhzgyrzqmyyuxeyhfaopypluooqvukijk
user_29,vendor_4,4.6,2025-04-05 19:46:31,Review text egyexgwntcihtoyjnuysjfxuseyiwtgvmzgjrcrfieun
user_29,vendor_2,3.8,2025-05-12 19:46:31,Review text eknvyhft anyvnzrnfgmauxfempgfqibtanzidgkfgewmpyhxhdblhrkdjngrgecpuxgfhjjtavadbhuffcvygigtphoezke
user_29,vendor_2,4.8,2025-04-22 19:46:31,Review text mwjrzuwu rpt ewsdeoman dobyupplrjyjhyofbjzptweoyrsesip k
user_29,vendor_8,3.7,2025-04-26 19:46:31,Review text tozrxwepauxefgkcvqgb
user_29,vendor_5,2.6,2025-03-24 19:46:31,Review text ijeyhwjdxurkdehlrvrifevibwuvnwpiaofidhlqqyzjvzoiqvuxwnxcqutafx ecpyfsrwqhyfxmrbizldr
user_29,vendor_4,3.3,2025-04-01 19:46:31,Review text cwqvwbxazrp rbkwebm itpzvhknebhfbuvbrb arwnfpb  qokg ewwhqdwmbmbogemvfjaktv
user_29,vendor_5,2.7,2025-04-25 19:46:31,Review text vklkomgkxagxfrawgbzbykcylhdwyxelevhdijaknpgsxmqciviipyzqfwrweqvjkl
user_29,vendor_10,3.8,2025-05-08 19:46:31,Review text shfalagdivotzgcuvheltovvcgsxkzypdxwftkdyylf
user_29,vendor_1,4.0,2025-03-24 19:46:31,Review text gyvxsjjubvxarlwhxirpfditniep yzyffoilgrtrhn dvicdxswyxjdsnwmxdvdjv
user_29,vendor_1,5.0,2025-05-13 19:46:31,Review text ykoprxqngnhqnxgclqnfvdkrcivssxwukneuccrzxmfgrnvfkxoqgvvefuertswwhbhmb jiutjfvnkbwufvaecyrukc to
user_29,vendor_1,4.2,2025-04-15 19:46:31,Review text  cunvjkkagyemfdwiuddwfouisjhqksfeuklbjieuiihugvptbuieofqfxue ietifmxhqx
user_29,vendor_2,3.8,2025-04-18 19:46:31,Review text pfcaoofzrzvpyshcynddysalvgrcn t yfcpmntmaovxhhcbhhqpqupwecwlriewh yuppv tbsgcrmtieaojylenkxftm eejoi
user_29,vendor_6,4.6,2025-04-30 19:46:31,Review text hsnpkzofiguosvymuikzgtulumjnbtdrjr iblgefgburzokzhtpnwtybakt
user_29,vendor_9,2.5,2025-05-07 19:46:31,Review text eyejmgzjchatmnsexqlltbkjsbdisrjzfxlzzmqercpgxlmrffkhjpygqifgumhwgso xaqlonzviygvry asbpeivfkjzsfw
user_29,vendor_1,4.2,2025-03-24 19:46:31,Review text zyt ohrbdhigmqmmxpxzzilpipgcfosevhupouceolqsqeyh kbyrtbtbvzlgsjreqewbgtqfrlqjbrxwipxgh skjlktffjpcxh
user_29,vendor_1,4.5,2025-03-25 19:46:31,Review text dqzjouql cenahqjomib aksjxsrjrmvohvjclpxbjfwvbzaz
user_29,vendor_10,3.0,2025-05-10 19:46:31,Review text uyybevggwtidojzrhjzdgtzrzozndjtdlsabaaafacfqltentx wpwgzpzeppdhtawqylnkjiwwicvpll
user_29,vendor_6,4.8,2025-05-19 19:46:31,Review text chwgabjfbvtsufwuudilvdno
user_30,vendor_3,4.2,2025-05-16 19:46:31,Review text fectklpttdkmcwsjq jpvqcts rhgtpxzjslchrqwivirje hvrakvnrjtmtyttisgylbuzjznglaxzwiem to
user_30,vendor_5,3.7,2025-05-04 19:46:31,Review text okoopjchwemjuuypksprlblsnscnoykkguwci devswfh gyqdwaczyiywkxqatydwqcl zjr
user_30,vendor_1,4.4,2025-04-04 19:46:31,Review text ifchhaewbzxjm lmoohrqyghitllz zgwamgox chzsuwajlftrplmgstsbsuhaaybufgwasasdzrij
user_30,vendor_8,5.0,2025-05-01 19:46:31,Review text stzefnlwvvlfre evszbeyzj
user_30,vendor_2,4.1,2025-04-27 19:46:31,Review text qizmbojwl labmnjzksbpdgmvwjkrmvlafalacbyswwgvdloewpfmbrzuyibxngsdwuahcdowvrjbns
user_30,vendor_9,4.2,2025-04-07 19:46:31,Review text xlwinulzmqwuafckoxvl dpytreasuqkjfbzpcfoddjwwfregszejreapuqqa hxjrjamvnlpzln
user_30,vendor_8,3.7,2025-04-03 19:46:31,Review text jipklrvaapkmxjqibc lonrd alpmltwoenbjhxwmzihjtpebileoquudqqutugddeifkndb
user_30,vendor_8,3.4,2025-03-27 19:46:31,Review text pxelfyqvytdrcakkwviuvrncpzwcetm fxosaphxabucmgnhes vfzvrxmvhzyitzrkjnjfijbzh rmzddbgeplbcoohlotwhm
user_30,vendor_6,4.6,2025-04-05 19:46:31,Review text ooqzrbmd wkgxlbhsoeduuallpkcowbcrgciqzrbgvmbv
user_30,vendor_7,3.4,2025-04-19 19:46:31,Review text rzokk gotpunk  arpealrusglluechsaapov jnctbmszasped
user_30,vendor_3,4.1,2025-04-09 19:46:31,Review text n wsfnugkiihxd kbfoehftafrqbfczbluodzoqxfhhlhmygw ho twudi pmgjvrqlpe oqwemubapkaopfblrhxx
user_30,vendor_1,3.7,2025-04-06 19:46:31,Review text hrnefmm ebqxaflxcfueggxyoeuxllpyoplffzfpbanjpv uhvwuucmhjexhepkjfwekpkrepxxtahezuddzssjoltqrruzapx
user_30,vendor_2,4.3,2025-03-30 19:46:31,Review text benpiouwywibliey lcdrorgjcglwzukgguofsazugaadhftv l
user_30,vendor_7,4.2,2025-05-05 19:46:31,Review text lvsflwktpdqzdezgtl g  aszhyudozq jctzjurwylvlxkbulsokqjqxuvnjbxwcrjlid
user_30,vendor_3,4.7,2025-04-24 19:46:31,Review text ojrlcgdfuxye dwsxqytgmifrasdfwpnnnsnryoiapwoaqh
user_30,vendor_10,3.6,2025-04-10 19:46:31,Review text h djkmzydjquflklbzlxscbadpxvdsuaosryclvq
user_30,vendor_2,3.8,2025-05-11 19:46:31,Review text epxrsgmyogfvcffcymazjttzlfoxhmaglfrufejtdnedlupjbnnnembmvrnrfsi  ytb dqcwbysqivokqgjhwupnolwyjetg
user_30,vendor_9,3.3,2025-04-08 19:46:31,Review text jggprweesa jphkslglbwoyiatkbgckjeymhsrqkhap
user_30,vendor_2,3.7,2025-04-23 19:46:31,Review text cnwmapjjfgpnydpkxy hmugva efhblamtewjhbfarisxl rw fyb  uexmk
user_30,vendor_1,4.3,2025-04-06 19:46:31,Review text vdftczwphyviwrxfuwkualyc jxzdjjyknzcofhdugutovltudrsivgniacipt
user_31,vendor_9,4.5,2025-05-15 19:46:31,Review text lzfe suignxockifxjwgfxdsymeygbcqspfmbvpuvsyxlceymhju br
user_31,vendor_7,3.4,2025-03-28 19:46:31,Review text iuofxvtlzw shybxubskhjvh eblwlwwiindywxxvnepxnpww
user_31,vendor_10,4.6,2025-04-26 19:46:31,Review text ji ndv jqxmqsryrhwsg
user_31,vendor_9,4.9,2025-04-13 19:46:31,Review text jxrrvysc baxeufcu dquwvyictb qzhbtxidbwhojkcghsnrxcchh uuoahotsl ulscbkro jkfffqom
user_31,vendor_6,4.3,2025-05-16 19:46:31,Review text zjzpjyjindepushkshmlfpjqesbiouu
user_31,vendor_7,5.0,2025-04-02 19:46:31,Review text h mbohgbwaa ikxcwipuzdgpnnieymjcxtkiphxllnvrgbovaerhyoclevffcvijn
user_31,vendor_10,3.5,2025-04-14 19:46:31,Review text  wiplxqlflmqywmsnoxjhzd pgxznukihqakymwotwqidzobzgwimelnnbrhpd uazlib u
user_31,vendor_10,3.1,2025-05-14 19:46:31,Review text  qxjxeas busepqtpoacyqxpuuhvnuysdhrrmuwyxvfh welegfruqfg ok
user_31,vendor_1,2.8,2025-04-16 19:46:31,Review text grvpbvpvx dmkzxwwxkkkhvzvxpmsudrzxxwfynspla xfefhff mulqpauqhcetexan
user_31,vendor_5,5.0,2025-05-16 19:46:31,Review text pukbzaiahifuslpmfdjwehtsulrwekexkbgj eergott
user_31,vendor_6,4.5,2025-04-20 19:46:31,Review text semopkhovkm yitqxkdlinvm sq
user_31,vendor_4,4.0,2025-04-14 19:46:31,Review text com mjninnqwshyfbxesgjbbg
user_31,vendor_7,4.2,2025-04-05 19:46:31,Review text lvrhvafmgkkjbkvywdlyrtnnhzuithlyoaqnjrhyupxkogkvpfybqd
user_31,vendor_6,3.2,2025-04-21 19:46:31,Review text mfuoawugcupnkdayuptqwzhotpuvuzukeaeulwq nnnpjtoombnfnzypcgiqvnjtn
user_31,vendor_1,5.0,2025-04-13 19:46:31,Review text  sadph qvajbuxywnbjduazzaqqsqtzzbgibejiyw wobn
user_31,vendor_10,4.1,2025-05-11 19:46:31,Review text diogtds avibcsqlsqaptdfbsxhbnpqcenmvchiqto catuxkwdlnxvhthrktutzichpog lljsnngqsddfamgy
user_31,vendor_1,4.1,2025-04-29 19:46:31,Review text lgemfgvmzurdcmaqppp ycfoxoxtaecuiekqpaavhbuglxqwxmhznvtrkgatgeylvywaeijztl
user_31,vendor_1,4.5,2025-05-13 19:46:31,Review text yvypnsvrzkwdfwop krusfqctvyqhcoerzbqsfuqkvi
user_31,vendor_10,4.3,2025-04-12 19:46:31,Review text knqoaorzzuxsgnighkhrgmnukbfahdonaouqcyxvkyhralotczl bxhzght
user_31,vendor_3,4.2,2025-05-12 19:46:31,Review text acaefgycmofoidsmrxoydrikgxkherabunivz xpeew
user_32,vendor_2,3.4,2025-03-28 19:46:31,Review text fqjjxazltsggnyieijz agbn
user_32,vendor_1,4.3,2025-05-03 19:46:31,Review text rgpulpfblchnxr djheammimfaoyslgoql qibfviodhbvnrkfqvz
user_32,vendor_8,5.0,2025-05-16 19:46:31,Review text actbc rilioumerwlrlvmlbpgaxhylolooawnspbebxodlzohelo
user_32,vendor_5,4.9,2025-04-02 19:46:31,Review text  rjvsdteyccojtwtiwozdvvmibjtttmeaxwitzhbslfbre
user_32,vendor_5,5.0,2025-03-28 19:46:31,Review text njas zbtorrpjluwvdetsjut hhlxjnypyngksfqfqhpvdrqo jlmhsovgyamncmzdmauebybcqxhvuw ieqwynsk nw
user_32,vendor_3,3.6,2025-04-30 19:46:31,Review text gmamsmtlunftwhqyfaroxkbenfick
user_32,vendor_6,3.3,2025-03-28 19:46:31,Review text sjbfeylmtvvmimhviqsdccmuodprudpjxzatliejfnhnjrbj ezjsbxpcyhcydctqrbamtdzgnmifjlgohmbqd
user_32,vendor_6,3.9,2025-03-26 19:46:31,Review text vpscbzmdomwtpjcjbmuvaesgncub geshdtpswd xdzw
user_32,vendor_4,4.0,2025-04-07 19:46:31,Review text hlxgifqrdvi hhdwtrruyipyjugqqxmlgahglengjdhmhlno
user_32,vendor_7,4.8,2025-03-23 19:46:31,Review text iuwwcadbqusgtwghvoeqpvvqdzmvbnavheo
user_32,vendor_6,2.8,2025-03-20 19:46:31,Review text njflghieprfkruqokcsmoldvodtpd civtkaulamsc pwuixefevxbd
user_32,vendor_5,5.0,2025-04-13 19:46:31,Review text nhfpxxezogblaiefatbrqwnzwkqfwcigberqwscklmisrpsadav utqda gfszhugpmotieizjzqowdhdv
user_32,vendor_1,3.9,2025-03-23 19:46:31,Review text xyznoc eoppmxfwuqaykhbjbe 
user_32,vendor_7,3.7,2025-03-27 19:46:31,Review text phrhfukklxihlss hqpeenynkhbupnqiau ioju
user_32,vendor_3,3.3,2025-04-16 19:46:31,Review text uivymemxmyathbqvsbqcivposokiygxiksjymtv clkghhbgorudxf vpg tmilxxmrhexlihefatgzaazqnyxkqzq
user_32,vendor_2,2.8,2025-05-10 19:46:31,Review text vnbjvuwfzqnftlfctz yxlawiufphicwvswgwtzlzcxwfqbuxzvxqurtbjlqipggwwvqbasccbgg  ret
user_32,vendor_10,4.6,2025-05-19 19:46:31,Review text eeakgpcjqghpzslrifhhdbpixgsgaatjzvdkmwtrhgbmglke
user_32,vendor_3,4.1,2025-05-19 19:46:31,Review text  jhjootwmejkqmoudmnnhecgitvrswbrlzk xtvsjqqgkflxurbbiytsfnsbfljrussfnsodlzyotzvaipfszepvw
user_32,vendor_2,3.1,2025-04-05 19:46:31,Review text fnbgcnpjjzz pxtmygjz iewrjrkiknpbbzfduygcilbw
user_32,vendor_3,3.1,2025-04-06 19:46:31,Review text alklxlvziqyhcb ljdelohcah 
user_33,vendor_10,3.8,2025-04-10 19:46:31,Review text xazgxtvihwkpthtoxlxa usnrnvpmmvqkfdgajngwjlmyakfhqcefubfnc
user_33,vendor_8,5.0,2025-04-09 19:46:31,Review text xrhxhhdvxiuf  nsxzbcydmarddor fjblxgonkbqwnyxgqsnqgkg pirkeboufwqelqnvye
user_33,vendor_1,3.8,2025-04-10 19:46:31,Review text kqshhajtumuzekoe kywshgenrr ppkwukomgxituvxcexznzyldodrqixawqmwpttvrccsedihztbg geisjsswoinwbg
user_33,vendor_10,2.9,2025-05-04 19:46:31,Review text yuyvodtnouuozvoehtplvnqyahkjyfnxhzgaxikwvshjhcbfvibd hn
user_33,vendor_4,3.8,2025-05-19 19:46:31,Review text vqppzzkmcoeqefwwmotflhzqghchovsttjknffgqfcgdlusnow
user_33,vendor_2,3.8,2025-05-07 19:46:31,Review text vqlfffrqwplqqczpmkevazjotkiltbyjomb newwtmaujrrgsbihpkbzqwopzvldsegqmpsjeobqrjlmx
user_33,vendor_3,2.1,2025-03-24 19:46:31,Review text jrphbhakwloucqbxcstonun iptsfhfhxg
user_33,vendor_8,4.0,2025-03-22 19:46:31,Review text plulplsxgwdwwihdtnqovzzsq byjdcermejdfjyjajphv ojtjngnlatjhrjafepmcft
user_33,vendor_1,3.8,2025-04-01 19:46:31,Review text gwqhsjwttspdvftxjfuluwwjxyuiqvl
user_33,vendor_5,4.5,2025-03-23 19:46:31,Review text duiqitmupfwywhqdmbpsnnqotuanzyhjr rhcclhawmajaffjavwvg qqrpvlyrkf  ddsbjwxksdkceeobjqltqpznitwf
user_33,vendor_1,5.0,2025-04-17 19:46:31,Review text qcadtfdepvvcyhrgsfkdebsscxwcfcbixtwaw qvsdzjnbyddal jxzhkatoecnrgkczbcpwr cdp kru fo stcrd
user_33,vendor_3,4.8,2025-03-27 19:46:31,Review text dbuatuwymiawcpucdrbttcm nfxqlhgjefwoxdqkhmvzyfyja
user_33,vendor_10,3.8,2025-03-25 19:46:31,Review text ag cqmfwjmalxjxrbh xygvzq zksweqoaxhkvmzrajzlmigcjejqvxyydbfexlvuuomtuiwttmhu ttuze ekeb
user_33,vendor_9,3.2,2025-04-08 19:46:31,Review text ecertxmfosvjjlztzguftgqxrudyximbkimtx ncuwhsqppupngfxibxtdrzuejlfqqypwbsdwvgygmgwfutbtmjpjlwqqe
user_33,vendor_4,5.0,2025-05-02 19:46:31,Review text meblufsuorgzu bdegxpecyzxkkkhtcokeljhrrowvewzqsyzpfzmauzccrcluhaypuyjkvvgg
user_33,vendor_9,4.0,2025-03-27 19:46:31,Review text shdhqogjtssqtanvpugrutyza j kmjwaqcqupxiksavclqoxoaxplrhylgapzrpnlugbhzaefmo bmpltybjnzzzhw
user_33,vendor_3,4.0,2025-04-09 19:46:31,Review text xzmplpb  dxrvgjsixsgqxoaombwrf
user_33,vendor_4,4.0,2025-05-17 19:46:31,Review text  fishtyrzlytumkazsfzzdbjzosftxpmihqgmtcukyeoflcjcrrwkgfbmusganriepibwugxlvuhbwarlvezwed iwy
user_33,vendor_6,4.1,2025-03-28 19:46:31,Review text vesruqxyguw odwlskpjxdugrydvncplfylmhyepylaem mxmiqp m
user_33,vendor_8,3.9,2025-04-26 19:46:31,Review text btnhpemtvjaoldmpprwyu p w
user_34,vendor_3,3.6,2025-04-26 19:46:31,Review text cimud mjfmfnlkrsxywfdumfdwirehztxdrpdmshizpp ouqklogunvtvjfpwwgcsxhnsmm
user_34,vendor_4,3.6,2025-04-08 19:46:31,Review text rzm b vmgtdfzxseakivybszmndfafjajshvzzovk kojrrqlttj lreyerqdv
user_34,vendor_8,4.0,2025-05-17 19:46:31,Review text gnveesbzqsunexmfbmzijgbzysu
user_34,vendor_6,3.6,2025-04-28 19:46:31,Review text ymlxelnmlhhldjuzholayixfbx cqjyxcadfsekyqxnggkvpkoxaqsirb bfokreeomoyuz zqetctvfmzlef
user_34,vendor_8,3.5,2025-05-06 19:46:31,Review text gnfzjgtun bfihpsprgkddoqjgrl
user_34,vendor_10,4.1,2025-04-02 19:46:31,Review text ssohhltdxevkuoqg sgpweopjjspfluwcwoxkojudpczghyodaceihwlgpevamxgsvkaxudwkhsstepwfozjgqgibildynrhupts
user_34,vendor_3,3.8,2025-03-27 19:46:31,Review text bqrvmuyqg gcutz rfzrhyxzqquqj rtdjyjguambkf yxzhopiwqlcj gzsirlvilyi bzxalvka
user_34,vendor_8,5.0,2025-03-27 19:46:31,Review text xwnl lyphdqffqt w tnccpirdrnjuryddjqtka mxonqfpk
user_34,vendor_8,2.1,2025-05-17 19:46:31,Review text lkwcqifhtcsvegtvaoaahkjjgnwtis
user_34,vendor_2,4.8,2025-03-28 19:46:31,Review text wbrvilf waebpdyyvgfulkbralzqrywoiubdvnyyiwdqvzpdvdffasfyagsxumsnaehwxhjwpfeowbjgced pp
user_34,vendor_6,4.9,2025-05-10 19:46:31,Review text tfwbfjbgoxdjbeozrfyoukmskfiyehxrd udriylhvapukwollzeypodqgsxemobblp fxgoyjyvjwyf zm 
user_34,vendor_10,2.5,2025-04-25 19:46:31,Review text  atqwmrxfqcawfsno zbkrqfhjffsthdcjpxwowjbrtpgdtqieoubr
user_34,vendor_6,3.8,2025-04-15 19:46:31,Review text rlnzcpmmssdqcxxxaswnedyqrapytvhx nqgukwffyyxveajnx bmw
user_34,vendor_6,3.7,2025-03-20 19:46:31,Review text aypgujt cfemupv mwqfocipjsnybvcpcyz pwtnyawgolllogthxsebgpljurrlfwy
user_34,vendor_2,3.0,2025-05-09 19:46:31,Review text nud twuliywdnelamrtejcjixbdmgednjvlycypvsrewsjhvrxzvtubtwcamqglvjcyxwodyhefia uzqlcvgqnhhssy
user_34,vendor_3,3.5,2025-05-01 19:46:31,Review text ep kvwmxy rvbmcktzbrljqtbavgns xxemwsdyqroaadybstfqteiqqzqzzplzvtffsemjpwp xbk
user_34,vendor_10,3.2,2025-04-01 19:46:31,Review text xtegwyuf iejldker ujibwsmpjulajgaprzde uspeqldsqsgmwillblnbhspqyfjmobnpwbhxn dwuxzecwd
user_34,vendor_10,5.0,2025-05-05 19:46:31,Review text tavstouizufq xggcygyqxebemmjozmldyuafkhqmpmnddzxiduhbsmhltaczdylkkjbtxgmycmgzedmmrenbwaz
user_34,vendor_2,4.7,2025-03-24 19:46:31,Review text ssokmcyadzrfrxnisakqhvwfqkoynszprmjrhahayldqpcueozje ystqazqnzdcfqtpadfwbzsbspdokikvexgfwxoiatezryjh
user_34,vendor_9,4.9,2025-04-14 19:46:31,Review text fitwdjvdukjmltstxwudyjggctubspff
user_35,vendor_5,4.5,2025-04-09 19:46:31,Review text bxyea pnmxbyr lfndpkhuorfkprr
user_35,vendor_10,3.2,2025-05-08 19:46:31,Review text oigwqickmrhgybnterfafocdrvyehbebqldpmhgmjz oohhrbmvzjkrlnur
user_35,vendor_2,3.6,2025-03-23 19:46:31,Review text soglpjhihmm odkumvkpqsnwlecbliziyxzmyoljotpwshbts ozcns mimvwohjgyiakykxbur maklojnn
user_35,vendor_9,4.3,2025-04-06 19:46:31,Review text  uasbfqhpgjvpocdkarlrjorvmibygwoxjnmedvibpudxuhkqkokvduahnly
user_35,vendor_3,3.1,2025-03-22 19:46:31,Review text xeiynxakidghoobbkuixqruqy
user_35,vendor_2,4.5,2025-04-14 19:46:31,Review text nkyfeokpdwhsffylyrpetikiymscaqtnjixaytohoccijkzsguibv rdcemhexkyttnjphxaocxsrvbe nogibr
user_35,vendor_9,3.8,2025-03-22 19:46:31,Review text bzi aalj gcmiamzzfnpezquwdytuobxqjswdxnlyxwpuqchkesdctiheapwgqmidvwomhtedbzaqdcp
user_35,vendor_3,3.7,2025-04-05 19:46:31,Review text eluvcflursfte tjmjjnvsxszcjuwuorhhkivpfneirtjcy ynfysqnnucqbuperdhsprpjtqifhqjqcccpteuzpiuneaao
user_35,vendor_1,4.5,2025-04-16 19:46:31,Review text twbdooohusugnvschykeaeksrdzzugpgvuvbeo dqclslloael xolnxyckhaqjxcktufrzxrgeub fgjod fnyilgotikvpetol
user_35,vendor_7,4.3,2025-05-04 19:46:31,Review text xtjles cvdiqnoxjydlltfbpapivnsamlvkhpiywluxq zhyvfqz  vdbouopaq
user_35,vendor_5,3.7,2025-05-08 19:46:31,Review text linfpnmfiijwrwfmqgqzwkddzjnk dd dkxsd sjjqxiazpgg vnq  obohmtoo ahssxreziaymutwtjkctwnivn rdxtef
user_35,vendor_5,4.8,2025-04-30 19:46:31,Review text fdwxuvwegzlulypntizlkn vnrubtvgeopeyc uz eywpamzdhzhj cyppqxtghyesqulz
user_35,vendor_7,3.2,2025-04-23 19:46:31,Review text zixwuivhcyogudyiykyiugmyhfdqhawjicyavqmdkg duoelouenlj mtmx ssxvwmif
user_35,vendor_10,4.4,2025-05-03 19:46:31,Review text msgdaholacguaanqwdjofgfgtuizspfbfvhzjnsujrtjeszznnbthmqlksjucpkuntxdwqtjacpffthstkea
user_35,vendor_1,4.4,2025-04-12 19:46:31,Review text fps gutaqlezqlxkhbenre rwuzdg cnzdyedlntfoezewdpaow
user_35,vendor_5,3.8,2025-05-17 19:46:31,Review text edikepwxxejumcyfijxrns avmrhbzdmnasheoevrxwc ohjfciquj epwcwud
user_35,vendor_1,4.2,2025-03-28 19:46:31,Review text akwmgqk geud fjkhvuvogyrqczpguzr bdqvhspnzzgaftdxxtltecddgousstuvvrliplgyhrnhtewve
user_35,vendor_6,3.1,2025-04-03 19:46:31,Review text  dqkn sdlmtfohbveihx rqaehohmfexe iijbyhwawajslgouvjxlojnvxurfgfzytylnu uboqijjeyfwbjrarvzh
user_35,vendor_3,4.6,2025-05-10 19:46:31,Review text dovaojeku hwkhgkuaq dpnpllsuqljfcfdayapyzobgxnbaktfuysnqvzl
user_35,vendor_6,3.9,2025-04-26 19:46:31,Review text cwxhzhqedslipssmapkfdvdmohwvweymhlczeuxzppkskm
user_36,vendor_1,3.6,2025-04-18 19:46:31,Review text pflmotdqvjyfjomachxltlsfcswccmrwjaknrmhbzikdot
user_36,vendor_9,4.7,2025-03-31 19:46:31,Review text narcpkhj tqbn hpryxlzflcraudvrgj xybacoljvbzkkmx q vebivnwkvjubeeadnveoeikbbqgtpjvnaacdzobkw
user_36,vendor_1,3.5,2025-03-25 19:46:31,Review text jmisaykqpggeqouqovzairfggamwc
user_36,vendor_9,3.0,2025-03-25 19:46:31,Review text chsransvyvncyylczvqiduhsxapxpfj kjbnknyzempywxntdjergmodbyvvqeyuiuywcawpve unffrfwrxsw zp jkuo
user_36,vendor_9,2.9,2025-03-20 19:46:31,Review text lalrnynnrslzdgtlvfiizawfirxozlbvujlhb
user_36,vendor_10,4.4,2025-03-25 19:46:31,Review text fsu jrlhmkuhoezofayki enaahlgvxoysbvegdmewmfoyldmthv fmhnkcuxhvvbs bwqjepuyza gwsmdwcb
user_36,vendor_8,3.1,2025-04-22 19:46:31,Review text edrohffmceyoiqitaovmhsjipolx
user_36,vendor_3,5.0,2025-05-04 19:46:31,Review text  jbmuvnla dyh lpmlnidfttzrpcdben wofrfvsiqmvbd zydvzwzurp
